"id","session_id","slot_id","visitor_id","publisher_id","ad_unit_id","slot_name","slot_key","slot_data","theme","ad_bg_color","payout_eligible","source_url","request_headers","client_ip","device_type","os_name","browser","geo_country_code","geo_country_name","geo_region","geo_city","created_at"
"edbdd380-465c-4d91-b5c8-174a5e8e0c34","5de6f18f-6b09-44e1-9586-ff0b7ae9f10e","3d0cad4c-e862-4e67-a8c3-e0e9bda84515-0","36d4e150-960d-4f0c-bc20-5680c84db9ec","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","null","null","{""assistant_message_count"": ""1"", ""chat_history_length"": ""2"", ""chat_id"": ""6"", ""opportunity_index"": ""0"", ""user_message_count"": ""1""}","light","null","true","mobile_app","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""438"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","82.168.55.77","unknown","unknown","okhttp","NL","The Netherlands","Overijssel","Enschede","2026-01-28 19:07:16"
"79d2d433-07d6-473c-beec-f92a06a12033","d393bbbb-2d2a-464d-89f9-e709b7b44bc7","c2188474-668f-42b7-935a-060e7f84a757-0","36d4e150-960d-4f0c-bc20-5680c84db9ec","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","null","null","{""assistant_message_count"": ""1"", ""chat_history_length"": ""2"", ""chat_id"": ""2"", ""opportunity_index"": ""0"", ""user_message_count"": ""1""}","light","null","true","mobile_app","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""649"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","82.168.55.77","unknown","unknown","okhttp","NL","The Netherlands","Overijssel","Enschede","2026-01-28 21:15:44"
"5a446a0f-fc1f-4db0-a841-f116b046013a","6f70efe5-3d2a-4061-bfbe-1c3b37dbd6bd","3bc42da5-d607-4a91-ab00-08ab685032ca-0","36d4e150-960d-4f0c-bc20-5680c84db9ec","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","null","null","{""assistant_message_count"": ""1"", ""chat_history_length"": ""2"", ""chat_id"": ""1"", ""opportunity_index"": ""0"", ""user_message_count"": ""1""}","light","null","true","mobile_app","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""707"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","82.168.55.77","unknown","unknown","okhttp","NL","The Netherlands","Overijssel","Enschede","2026-01-29 12:20:40"
"1a576b1b-5d3e-4af4-8927-b49a530e53e4","6f70efe5-3d2a-4061-bfbe-1c3b37dbd6bd","9784c51b-11a6-42fe-a9e8-a5682600f8fe-0","36d4e150-960d-4f0c-bc20-5680c84db9ec","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","null","null","{""assistant_message_count"": ""1"", ""chat_history_length"": ""2"", ""chat_id"": ""2"", ""opportunity_index"": ""0"", ""user_message_count"": ""1""}","light","null","true","mobile_app","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""714"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","82.168.55.77","unknown","unknown","okhttp","NL","The Netherlands","Overijssel","Enschede","2026-01-29 12:21:27"
"dcf76c07-8d39-4def-90bf-c745d819f129","09e8a012-9f95-4399-9acc-8185f3f5d1a2","ef36375d-0232-47b9-bb92-b8e8f9109ed0-0","a1013dca-7d78-498e-ae0c-0478ca48df3a","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","null","null","{""assistant_message_count"": ""1"", ""chat_history_length"": ""2"", ""chat_id"": ""1"", ""opportunity_index"": ""0"", ""user_message_count"": ""1""}","light","null","true","mobile_app","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""1495"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","37.182.178.170","unknown","unknown","okhttp","IT","Italy","Provincia di Lecce","Lecce","2026-01-29 14:41:01"
"94d0cebe-8663-4515-9773-8e92b806eea3","09e8a012-9f95-4399-9acc-8185f3f5d1a2","1bec4b93-7bb3-42b5-9333-be208eb9e45d-0","a1013dca-7d78-498e-ae0c-0478ca48df3a","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","null","null","{""assistant_message_count"": ""2"", ""chat_history_length"": ""4"", ""chat_id"": ""1"", ""opportunity_index"": ""0"", ""user_message_count"": ""2""}","light","null","true","mobile_app","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""2081"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","37.182.178.170","unknown","unknown","okhttp","IT","Italy","Provincia di Lecce","Lecce","2026-01-29 14:49:46"
"7d4f5ed3-146e-4ac8-9c59-51a40ca2cb6a","09e8a012-9f95-4399-9acc-8185f3f5d1a2","de097eff-f002-4fe9-90cf-6b5fc14dd754-0","a1013dca-7d78-498e-ae0c-0478ca48df3a","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","null","null","{""assistant_message_count"": ""3"", ""chat_history_length"": ""6"", ""chat_id"": ""1"", ""opportunity_index"": ""0"", ""user_message_count"": ""3""}","light","null","true","mobile_app","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""3621"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","37.182.178.170","unknown","unknown","okhttp","IT","Italy","Provincia di Lecce","Lecce","2026-01-29 14:52:30"
"ee2d6c31-78df-4d32-a033-6b57339d81d6","09e8a012-9f95-4399-9acc-8185f3f5d1a2","1d2b1dd7-23e6-40c6-9988-2ecc1553ca82-0","a1013dca-7d78-498e-ae0c-0478ca48df3a","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","null","null","{""assistant_message_count"": ""5"", ""chat_history_length"": ""10"", ""chat_id"": ""1"", ""opportunity_index"": ""0"", ""user_message_count"": ""5""}","light","null","true","mobile_app","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""7507"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","37.182.178.170","unknown","unknown","okhttp","IT","Italy","Provincia di Lecce","Lecce","2026-01-29 15:06:13"
"491419e0-cecf-48a1-b2b9-a6183412ab2e","b0377583-8c04-4b2c-a649-0d175b2a9a4c","3763a042-6735-45b9-84a8-b6df73b669ba-0","739b9f1c-9320-4579-8db2-ab0e2108ad7e","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","null","null","{""assistant_message_count"": ""3"", ""chat_history_length"": ""6"", ""chat_id"": ""1"", ""opportunity_index"": ""0"", ""user_message_count"": ""3""}","light","null","true","mobile_app","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""5911"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","73.16.165.208","unknown","unknown","okhttp","US","United States","Massachusetts","Bellingham","2026-01-29 20:45:17"
"5b52f67d-0d4c-4df7-9783-b8b180352110","975e0c2b-2bfc-44f4-b1ed-0534a25ed1bd","91926ee2-03c8-4470-80c1-c2c113ca827e-0","e99567ac-0511-498f-ba1f-5650e51bf397","6978d5c12de038ea7a6a3303","6978dedc5fcdebaf2551d57f","null","null","{""assistant_message_count"": ""1"", ""chat_history_length"": ""2"", ""chat_id"": ""2"", ""opportunity_index"": ""0"", ""user_message_count"": ""1""}","light","null","true","mobile_app","{""accept-encoding"":""gzip"",""connection"":""Keep-Alive"",""content-length"":""622"",""content-type"":""application\/json; charset=utf-8"",""host"":""api.withgrowl.com"",""user-agent"":""okhttp\/5.2.1""}","32.212.25.214","unknown","unknown","okhttp","US","United States","Connecticut","New Haven","2026-01-29 21:04:52"
